JobID,JobTitle,Company,Location,Skill,ExperienceLevel,Salary_LPA,PostedDate,Year,Month
1738,Data Engineer,Deloitte,Ahmedabad,Excel,Senior,5.2,19-03-2020,2020,Mar
1739,Data Analyst,IBM,Delhi,Azure,Fresher,6.9,17-08-2022,2022,Aug
1740,Project Manager,Zoho,Mumbai,Power BI,Fresher,29.6,15-04-2020,2020,Apr
1741,ML Engineer,TCS,Chennai,Machine Learning,Fresher,17,14-04-2020,2020,Apr
1742,Business Analyst,Tech Mahindra,Noida,AWS,Leadership,24.1,20-03-2021,2021,Mar
1743,Business Analyst,Tech Mahindra,Kolkata,AWS,Senior,17.2,14-06-2022,2022,Jun
1744,Data Analyst,Accenture,Chennai,Machine Learning,Mid-Level,18.5,17-07-2020,2020,Jul
1745,ML Engineer,Accenture,Delhi,Excel,Mid-Level,8.2,29-09-2021,2021,Sep
1746,Data Scientist,IBM,Kolkata,SQL,Fresher,4.8,15-02-2023,2023,Feb
1747,ML Engineer,HCLTech,Bangalore,Power BI,Senior,23.2,10-01-2022,2022,Jan
1748,Business Analyst,Oracle,Pune,Tableau,Leadership,15.7,05-01-2022,2022,Jan
1749,Software Engineer,Accenture,Gurgaon,Power BI,Fresher,17.9,02-09-2021,2021,Sep
1750,Software Engineer,Wipro,Gurgaon,Spark,Senior,21.1,13-01-2021,2021,Jan
1751,Data Engineer,IBM,Kolkata,Python,Fresher,23,14-08-2021,2021,Aug
1752,Data Engineer,Wipro,Ahmedabad,Power BI,Leadership,10.3,19-05-2021,2021,May
1753,Data Analyst,Accenture,Gurgaon,Azure,Fresher,14.9,13-11-2021,2021,Nov
1754,ML Engineer,IBM,Gurgaon,Azure,Senior,24.1,11-02-2022,2022,Feb
1755,Software Engineer,Flipkart,Delhi,Tableau,Mid-Level,26,15-04-2020,2020,Apr
1756,Software Engineer,Infosys,Bangalore,Azure,Mid-Level,15.1,06-12-2021,2021,Dec
1757,ML Engineer,Accenture,Chennai,Machine Learning,Fresher,27.2,16-01-2023,2023,Jan
1758,Data Engineer,Zoho,Mumbai,Machine Learning,Fresher,29.9,30-04-2022,2022,Apr
1759,Data Engineer,Flipkart,Mumbai,AWS,Mid-Level,29.5,05-07-2021,2021,Jul
1760,Project Manager,Zoho,Delhi,Azure,Senior,19.7,25-04-2021,2021,Apr
1761,Business Analyst,Zoho,Gurgaon,Machine Learning,Mid-Level,10.9,22-02-2021,2021,Feb
1762,ML Engineer,Cognizant,Noida,Azure,Senior,5.9,04-02-2023,2023,Feb
1763,Software Engineer,TCS,Ahmedabad,Machine Learning,Mid-Level,4.5,17-12-2020,2020,Dec
1764,Data Engineer,Capgemini,Hyderabad,Machine Learning,Mid-Level,18.5,12-10-2020,2020,Oct
1765,Data Engineer,Cognizant,Pune,Machine Learning,Fresher,13.5,23-09-2021,2021,Sep
1766,Business Analyst,Deloitte,Pune,Excel,Mid-Level,11.5,20-06-2022,2022,Jun
1767,Data Engineer,Accenture,Gurgaon,Power BI,Mid-Level,25.7,03-09-2021,2021,Sep
1768,DevOps Engineer,Infosys,Gurgaon,R,Mid-Level,22,09-01-2022,2022,Jan
1769,Business Analyst,IBM,Noida,R,Fresher,9.5,13-04-2021,2021,Apr
1770,Data Analyst,Cognizant,Ahmedabad,Azure,Leadership,19.2,28-02-2020,2020,Feb
1771,Data Scientist,Deloitte,Chennai,Spark,Mid-Level,25.7,18-01-2021,2021,Jan
1772,Business Analyst,Infosys,Pune,R,Senior,21.9,24-01-2022,2022,Jan
1773,Data Analyst,Tech Mahindra,Noida,Tableau,Fresher,20.6,31-03-2022,2022,Mar
1774,Business Analyst,Zoho,Mumbai,SQL,Senior,20.5,28-08-2020,2020,Aug
1775,Data Scientist,Amazon,Mumbai,Power BI,Fresher,22.5,11-04-2020,2020,Apr
1776,Software Engineer,HCLTech,Bangalore,Machine Learning,Fresher,14.4,13-10-2021,2021,Oct
1777,Data Analyst,Tech Mahindra,Noida,Python,Mid-Level,9.9,16-10-2021,2021,Oct
1778,Project Manager,Oracle,Pune,AWS,Mid-Level,15.3,25-09-2020,2020,Sep
1779,ML Engineer,TCS,Noida,SQL,Leadership,27.6,30-03-2022,2022,Mar
1780,ML Engineer,Wipro,Chennai,Azure,Leadership,16.2,26-11-2022,2022,Nov
1781,ML Engineer,Cognizant,Kolkata,Azure,Senior,17.4,09-07-2020,2020,Jul
1782,Data Engineer,IBM,Delhi,Python,Leadership,27.7,16-02-2022,2022,Feb
1783,Project Manager,TCS,Mumbai,Tableau,Senior,16.6,06-12-2020,2020,Dec
1784,Project Manager,Flipkart,Bangalore,Tableau,Senior,20.4,06-12-2020,2020,Dec
1785,Data Analyst,HCLTech,Kolkata,Machine Learning,Mid-Level,12.2,15-05-2021,2021,May
1786,Project Manager,Wipro,Ahmedabad,Spark,Fresher,8.9,14-04-2022,2022,Apr
1787,Business Analyst,Deloitte,Ahmedabad,SQL,Leadership,24.9,10-07-2022,2022,Jul
1788,DevOps Engineer,IBM,Delhi,Azure,Mid-Level,9.6,07-10-2020,2020,Oct
1789,DevOps Engineer,Flipkart,Gurgaon,SQL,Fresher,29.9,12-01-2022,2022,Jan
1790,Project Manager,Amazon,Ahmedabad,Azure,Leadership,28,14-10-2020,2020,Oct
1791,Data Engineer,Infosys,Pune,Tableau,Fresher,29.6,27-01-2023,2023,Jan
1792,Data Scientist,TCS,Pune,Machine Learning,Fresher,6.6,10-02-2023,2023,Feb
1793,Data Scientist,Wipro,Bangalore,Spark,Mid-Level,17.1,14-09-2021,2021,Sep
1794,Data Scientist,Wipro,Gurgaon,AWS,Senior,7.3,29-03-2020,2020,Mar
1795,Data Engineer,Cognizant,Gurgaon,Machine Learning,Leadership,16.2,30-09-2021,2021,Sep
1796,Project Manager,IBM,Bangalore,Spark,Mid-Level,29.8,11-07-2021,2021,Jul
1797,Business Analyst,TCS,Chennai,Spark,Mid-Level,4.1,02-01-2022,2022,Jan
1798,Project Manager,Tech Mahindra,Noida,Machine Learning,Mid-Level,9.4,13-11-2020,2020,Nov
1799,ML Engineer,Cognizant,Kolkata,R,Fresher,27.7,16-04-2020,2020,Apr
1800,Data Scientist,Tech Mahindra,Hyderabad,AWS,Fresher,5,16-09-2020,2020,Sep
1801,Data Scientist,Infosys,Ahmedabad,Excel,Fresher,13.2,30-07-2021,2021,Jul
1802,Data Engineer,Amazon,Hyderabad,AWS,Mid-Level,21.1,16-03-2022,2022,Mar
1803,DevOps Engineer,Infosys,Hyderabad,AWS,Mid-Level,12.7,21-12-2020,2020,Dec
1804,Project Manager,Infosys,Noida,Azure,Senior,5.1,14-02-2021,2021,Feb
1805,DevOps Engineer,Wipro,Chennai,Power BI,Mid-Level,24,22-06-2021,2021,Jun
1806,Data Scientist,TCS,Hyderabad,Spark,Fresher,23.5,31-05-2022,2022,May
1807,Project Manager,HCLTech,Noida,Spark,Senior,26.5,25-05-2020,2020,May
1808,Data Analyst,Flipkart,Hyderabad,Spark,Senior,23,15-01-2020,2020,Jan
1809,DevOps Engineer,TCS,Ahmedabad,Azure,Leadership,19.9,28-03-2020,2020,Mar
1810,ML Engineer,IBM,Chennai,Azure,Senior,24.6,01-10-2022,2022,Oct
1811,Data Engineer,Amazon,Delhi,AWS,Leadership,14,29-10-2022,2022,Oct
1812,Data Analyst,Deloitte,Bangalore,Power BI,Mid-Level,10.7,13-06-2021,2021,Jun
1813,Project Manager,IBM,Hyderabad,Power BI,Mid-Level,7.7,12-03-2021,2021,Mar
1814,Software Engineer,Wipro,Kolkata,R,Mid-Level,23.5,15-05-2022,2022,May
1815,Software Engineer,Deloitte,Noida,Power BI,Mid-Level,21.4,12-10-2021,2021,Oct
1816,Project Manager,Deloitte,Kolkata,Power BI,Mid-Level,11.3,04-10-2021,2021,Oct
1817,Software Engineer,HCLTech,Delhi,SQL,Mid-Level,25.7,29-04-2020,2020,Apr
1818,Business Analyst,Capgemini,Delhi,SQL,Senior,17.5,06-04-2022,2022,Apr
1819,Business Analyst,Deloitte,Kolkata,SQL,Leadership,11.3,26-12-2020,2020,Dec
1820,Data Analyst,Zoho,Noida,Machine Learning,Fresher,15.2,13-08-2020,2020,Aug
1821,Data Analyst,Accenture,Ahmedabad,Spark,Fresher,14.8,13-03-2021,2021,Mar
1822,ML Engineer,Zoho,Kolkata,Excel,Mid-Level,9,23-04-2020,2020,Apr
1823,Software Engineer,Cognizant,Noida,Machine Learning,Mid-Level,17,13-07-2022,2022,Jul
1824,Data Analyst,Accenture,Noida,Tableau,Fresher,18.7,27-11-2021,2021,Nov
1825,ML Engineer,TCS,Chennai,Azure,Leadership,13.2,27-04-2022,2022,Apr
1826,Project Manager,Wipro,Hyderabad,SQL,Fresher,10.7,04-02-2020,2020,Feb
1827,Business Analyst,Amazon,Chennai,Excel,Mid-Level,29.5,08-05-2020,2020,May
1828,Project Manager,Flipkart,Kolkata,R,Fresher,18.9,02-09-2022,2022,Sep
1829,ML Engineer,Flipkart,Noida,Python,Senior,16.4,07-02-2020,2020,Feb
1830,DevOps Engineer,Flipkart,Delhi,Excel,Senior,24,16-08-2021,2021,Aug
1831,Software Engineer,TCS,Ahmedabad,AWS,Senior,12.9,05-05-2022,2022,May
1832,ML Engineer,Accenture,Mumbai,AWS,Leadership,10.2,20-11-2021,2021,Nov
1833,Data Analyst,HCLTech,Ahmedabad,AWS,Mid-Level,14.8,14-08-2021,2021,Aug
1834,Data Scientist,IBM,Gurgaon,Excel,Mid-Level,15.4,15-01-2021,2021,Jan
1835,Data Engineer,IBM,Kolkata,Tableau,Fresher,28.1,02-07-2020,2020,Jul
1836,Software Engineer,Zoho,Hyderabad,Spark,Mid-Level,13.2,31-10-2021,2021,Oct
1837,Project Manager,HCLTech,Chennai,Power BI,Mid-Level,18.3,01-11-2022,2022,Nov
1838,DevOps Engineer,Oracle,Noida,SQL,Mid-Level,11.4,20-01-2020,2020,Jan
1839,DevOps Engineer,Wipro,Gurgaon,Tableau,Mid-Level,9.7,06-10-2022,2022,Oct
1840,ML Engineer,TCS,Kolkata,R,Senior,15.5,07-08-2021,2021,Aug
1841,ML Engineer,Tech Mahindra,Chennai,R,Senior,11.3,09-10-2021,2021,Oct
1842,Software Engineer,Cognizant,Pune,R,Mid-Level,6.1,04-06-2022,2022,Jun
1843,Software Engineer,Zoho,Pune,AWS,Leadership,9.6,31-07-2021,2021,Jul
1844,DevOps Engineer,TCS,Gurgaon,Machine Learning,Mid-Level,28,18-01-2020,2020,Jan
1845,Software Engineer,TCS,Ahmedabad,Power BI,Fresher,5.2,05-01-2021,2021,Jan
1846,Data Analyst,Wipro,Delhi,Machine Learning,Mid-Level,22.4,15-04-2020,2020,Apr
1847,Software Engineer,HCLTech,Kolkata,Tableau,Fresher,15.8,30-04-2021,2021,Apr
1848,Project Manager,Wipro,Bangalore,Python,Mid-Level,7.8,16-01-2023,2023,Jan
1849,Project Manager,Deloitte,Delhi,Excel,Mid-Level,12.6,15-04-2022,2022,Apr
1850,Data Scientist,HCLTech,Delhi,Python,Leadership,14.9,14-04-2022,2022,Apr
1851,Data Engineer,Tech Mahindra,Delhi,Python,Mid-Level,23.8,02-01-2020,2020,Jan
1852,Data Scientist,Tech Mahindra,Kolkata,SQL,Mid-Level,26.5,28-06-2020,2020,Jun
1853,ML Engineer,Tech Mahindra,Delhi,Excel,Fresher,18.2,12-06-2020,2020,Jun
1854,Data Analyst,Deloitte,Gurgaon,R,Mid-Level,20.4,07-10-2021,2021,Oct
1855,Business Analyst,Deloitte,Kolkata,Excel,Fresher,18.4,04-04-2020,2020,Apr
1856,ML Engineer,Wipro,Noida,Machine Learning,Leadership,17.9,09-11-2022,2022,Nov
1857,DevOps Engineer,Capgemini,Chennai,SQL,Mid-Level,5.4,19-09-2021,2021,Sep
1858,Business Analyst,IBM,Chennai,Excel,Fresher,18.1,24-05-2020,2020,May
1859,Data Scientist,Oracle,Pune,Machine Learning,Mid-Level,22.4,07-07-2020,2020,Jul
1860,Project Manager,Flipkart,Pune,AWS,Senior,20.8,29-05-2020,2020,May
1861,Data Engineer,Tech Mahindra,Noida,SQL,Leadership,22,11-05-2020,2020,May
1862,ML Engineer,Capgemini,Ahmedabad,AWS,Mid-Level,17.8,16-09-2021,2021,Sep
1863,ML Engineer,HCLTech,Delhi,Spark,Mid-Level,7.6,23-07-2022,2022,Jul
1864,Data Engineer,Accenture,Delhi,Machine Learning,Mid-Level,19.9,31-01-2022,2022,Jan
1865,Data Engineer,Flipkart,Chennai,Tableau,Mid-Level,14,08-08-2020,2020,Aug
1866,Data Engineer,Oracle,Noida,AWS,Leadership,6.8,07-08-2022,2022,Aug
1867,DevOps Engineer,Tech Mahindra,Hyderabad,Power BI,Mid-Level,13.9,07-09-2021,2021,Sep
1868,Data Scientist,Flipkart,Ahmedabad,SQL,Mid-Level,22.3,03-05-2020,2020,May
1869,Software Engineer,IBM,Delhi,Machine Learning,Mid-Level,29.7,05-09-2020,2020,Sep
1870,Business Analyst,Amazon,Kolkata,Azure,Fresher,19.6,13-05-2020,2020,May
1871,ML Engineer,IBM,Mumbai,SQL,Mid-Level,8.4,13-09-2020,2020,Sep
1872,Business Analyst,Cognizant,Hyderabad,Python,Mid-Level,28.9,10-06-2021,2021,Jun
1873,Business Analyst,Wipro,Noida,SQL,Senior,10.5,06-12-2020,2020,Dec
1874,Project Manager,Capgemini,Chennai,Python,Senior,26.2,07-01-2021,2021,Jan
1875,Business Analyst,Deloitte,Chennai,Spark,Leadership,5.4,10-08-2021,2021,Aug
1876,DevOps Engineer,Accenture,Chennai,Spark,Mid-Level,20,27-05-2021,2021,May
1877,Data Analyst,Amazon,Delhi,Azure,Fresher,10.7,06-06-2022,2022,Jun
1878,ML Engineer,HCLTech,Chennai,R,Mid-Level,14.1,26-03-2022,2022,Mar
1879,Project Manager,Zoho,Kolkata,SQL,Leadership,16,31-08-2020,2020,Aug
1880,Data Analyst,IBM,Pune,SQL,Mid-Level,22.5,26-04-2020,2020,Apr
1881,Project Manager,Flipkart,Pune,Python,Senior,9.8,17-08-2021,2021,Aug
1882,Business Analyst,Oracle,Mumbai,Power BI,Mid-Level,21.6,29-09-2021,2021,Sep
1883,Data Analyst,Wipro,Chennai,Tableau,Mid-Level,12.6,26-08-2020,2020,Aug
1884,Data Engineer,Amazon,Mumbai,Spark,Fresher,18.3,08-03-2022,2022,Mar
1885,Data Analyst,Infosys,Kolkata,Azure,Fresher,5.2,08-11-2020,2020,Nov
1886,Software Engineer,Cognizant,Bangalore,Azure,Mid-Level,25.5,24-01-2020,2020,Jan
1887,Data Analyst,Tech Mahindra,Hyderabad,Spark,Senior,15.8,15-04-2020,2020,Apr
1888,Software Engineer,Amazon,Noida,Machine Learning,Leadership,4.4,18-03-2022,2022,Mar
1889,DevOps Engineer,Deloitte,Pune,Excel,Senior,19.2,04-03-2021,2021,Mar
1890,Data Engineer,Zoho,Chennai,Tableau,Mid-Level,11.5,05-09-2022,2022,Sep
1891,ML Engineer,Accenture,Hyderabad,Machine Learning,Senior,24.5,07-08-2021,2021,Aug
1892,Data Scientist,Wipro,Gurgaon,Tableau,Fresher,20.6,10-03-2022,2022,Mar
1893,Data Analyst,Capgemini,Kolkata,Azure,Fresher,26.9,19-02-2022,2022,Feb
1894,Data Analyst,HCLTech,Hyderabad,SQL,Fresher,5.6,25-04-2022,2022,Apr
1895,Business Analyst,Tech Mahindra,Noida,Python,Mid-Level,6.3,27-06-2022,2022,Jun
1896,ML Engineer,IBM,Noida,Spark,Senior,25.6,07-04-2021,2021,Apr
1897,Data Engineer,Tech Mahindra,Noida,Python,Mid-Level,10.2,01-08-2020,2020,Aug
1898,Data Scientist,HCLTech,Mumbai,Power BI,Mid-Level,8.5,31-03-2022,2022,Mar
1899,Data Scientist,Infosys,Kolkata,SQL,Leadership,25.6,20-06-2022,2022,Jun
1900,Business Analyst,Deloitte,Delhi,Machine Learning,Mid-Level,17.3,10-02-2022,2022,Feb
1901,Project Manager,Tech Mahindra,Chennai,Tableau,Fresher,17.8,19-01-2023,2023,Jan
1902,Software Engineer,Wipro,Kolkata,AWS,Senior,18.7,09-02-2020,2020,Feb
1903,Data Analyst,IBM,Kolkata,SQL,Mid-Level,18.2,30-12-2021,2021,Dec
1904,Data Scientist,Wipro,Pune,R,Fresher,12.1,20-07-2020,2020,Jul
1905,Data Scientist,TCS,Delhi,Machine Learning,Mid-Level,27.4,24-10-2021,2021,Oct
1906,ML Engineer,Amazon,Chennai,R,Senior,17.6,12-08-2022,2022,Aug
1907,Project Manager,Flipkart,Delhi,AWS,Leadership,29,30-05-2020,2020,May
1908,Data Analyst,TCS,Kolkata,Spark,Fresher,25,20-11-2021,2021,Nov
1909,Business Analyst,Accenture,Mumbai,SQL,Fresher,7.2,05-10-2020,2020,Oct
1910,DevOps Engineer,Amazon,Hyderabad,Azure,Mid-Level,17.3,09-12-2022,2022,Dec
1911,Project Manager,TCS,Chennai,Azure,Mid-Level,16.7,07-03-2022,2022,Mar
1912,Data Scientist,Oracle,Kolkata,AWS,Leadership,16.5,01-07-2022,2022,Jul
1913,Project Manager,Cognizant,Pune,Tableau,Senior,14,19-11-2022,2022,Nov
1914,Data Analyst,Amazon,Chennai,SQL,Senior,16.8,24-04-2020,2020,Apr
1915,Business Analyst,Cognizant,Hyderabad,Power BI,Senior,11.6,28-07-2022,2022,Jul
1916,ML Engineer,Infosys,Chennai,R,Fresher,28.8,19-07-2020,2020,Jul
1917,Project Manager,Tech Mahindra,Ahmedabad,Power BI,Senior,19.1,28-06-2022,2022,Jun
1918,Data Scientist,Cognizant,Ahmedabad,Spark,Mid-Level,24.6,08-09-2020,2020,Sep
1919,Data Engineer,Amazon,Kolkata,AWS,Fresher,27.8,20-01-2022,2022,Jan
1920,Data Analyst,Accenture,Chennai,Azure,Fresher,27.6,02-03-2020,2020,Mar
1921,Project Manager,HCLTech,Delhi,SQL,Fresher,8.5,28-04-2021,2021,Apr
1922,DevOps Engineer,HCLTech,Delhi,Power BI,Mid-Level,17.4,26-12-2020,2020,Dec
1923,Data Analyst,Flipkart,Pune,SQL,Senior,12.7,09-11-2022,2022,Nov
1924,ML Engineer,Cognizant,Bangalore,Machine Learning,Fresher,15.7,24-04-2020,2020,Apr
1925,Project Manager,Tech Mahindra,Gurgaon,Machine Learning,Mid-Level,16.4,07-11-2021,2021,Nov
1926,DevOps Engineer,Infosys,Ahmedabad,Machine Learning,Mid-Level,12.8,18-08-2021,2021,Aug
1927,Business Analyst,Cognizant,Chennai,R,Senior,6.9,27-05-2022,2022,May
1928,Software Engineer,TCS,Chennai,Azure,Mid-Level,10.8,20-10-2020,2020,Oct
1929,Software Engineer,IBM,Mumbai,Python,Senior,26.6,04-10-2021,2021,Oct
1930,DevOps Engineer,Wipro,Gurgaon,Python,Senior,15.4,27-12-2022,2022,Dec
1931,Project Manager,Zoho,Ahmedabad,R,Mid-Level,5.2,27-05-2021,2021,May
1932,Software Engineer,HCLTech,Kolkata,Excel,Mid-Level,18.2,05-08-2020,2020,Aug
1933,ML Engineer,TCS,Gurgaon,SQL,Senior,18.4,08-01-2021,2021,Jan
1934,Data Scientist,Tech Mahindra,Ahmedabad,Python,Senior,15.1,21-08-2021,2021,Aug
1935,Data Scientist,Flipkart,Delhi,Tableau,Fresher,19.4,21-08-2021,2021,Aug
1936,Business Analyst,Amazon,Bangalore,R,Leadership,21.7,13-01-2022,2022,Jan
1937,Data Engineer,Cognizant,Hyderabad,Azure,Mid-Level,28.2,02-01-2021,2021,Jan
1938,Data Scientist,Cognizant,Kolkata,Excel,Mid-Level,4.7,22-10-2022,2022,Oct
1939,Data Scientist,Cognizant,Bangalore,Power BI,Mid-Level,12.2,14-02-2021,2021,Feb
1940,Data Analyst,Deloitte,Chennai,Power BI,Mid-Level,5.2,27-08-2022,2022,Aug
1941,ML Engineer,Accenture,Mumbai,Power BI,Fresher,5.9,13-01-2021,2021,Jan
1942,Data Scientist,Accenture,Mumbai,AWS,Mid-Level,29.5,27-03-2021,2021,Mar
1943,Business Analyst,IBM,Hyderabad,SQL,Leadership,25.1,12-12-2021,2021,Dec
1944,Data Scientist,Tech Mahindra,Pune,Azure,Fresher,12.8,09-02-2022,2022,Feb
1945,Data Engineer,IBM,Delhi,R,Fresher,21.5,31-10-2021,2021,Oct
1946,DevOps Engineer,Infosys,Chennai,AWS,Mid-Level,5.8,19-02-2022,2022,Feb
1947,Data Scientist,Flipkart,Gurgaon,Machine Learning,Leadership,19,16-10-2021,2021,Oct
1948,Business Analyst,Accenture,Gurgaon,Machine Learning,Fresher,13.4,16-05-2022,2022,May
1949,ML Engineer,Amazon,Bangalore,R,Mid-Level,18.7,21-09-2021,2021,Sep
1950,Business Analyst,Flipkart,Kolkata,Power BI,Senior,7.1,02-06-2021,2021,Jun
1951,DevOps Engineer,HCLTech,Delhi,Machine Learning,Mid-Level,16,19-01-2021,2021,Jan
1952,Data Engineer,TCS,Noida,AWS,Mid-Level,14.4,28-11-2021,2021,Nov
1953,Data Engineer,Tech Mahindra,Ahmedabad,Power BI,Fresher,9.2,17-05-2021,2021,May
1954,Software Engineer,Oracle,Kolkata,Power BI,Senior,23.6,21-01-2023,2023,Jan
1955,Business Analyst,Capgemini,Mumbai,Spark,Senior,8.3,25-08-2021,2021,Aug
1956,Data Scientist,Amazon,Noida,Excel,Fresher,13.5,24-02-2022,2022,Feb
1957,Business Analyst,Tech Mahindra,Kolkata,SQL,Leadership,18.6,23-01-2022,2022,Jan
1958,ML Engineer,Oracle,Pune,Azure,Mid-Level,25.5,09-10-2021,2021,Oct
1959,Data Analyst,HCLTech,Ahmedabad,Power BI,Mid-Level,5.2,26-01-2020,2020,Jan
1960,Project Manager,Zoho,Gurgaon,SQL,Senior,17,20-02-2020,2020,Feb
1961,Data Scientist,Infosys,Pune,Azure,Leadership,5.9,12-02-2020,2020,Feb
1962,Business Analyst,HCLTech,Hyderabad,Azure,Fresher,25.8,30-11-2021,2021,Nov
1963,Project Manager,Cognizant,Ahmedabad,Excel,Mid-Level,26.3,28-11-2020,2020,Nov
1964,Data Scientist,Oracle,Chennai,SQL,Mid-Level,10,11-06-2021,2021,Jun
1965,Data Engineer,Wipro,Ahmedabad,AWS,Mid-Level,10,12-09-2020,2020,Sep
1966,Software Engineer,Oracle,Ahmedabad,SQL,Mid-Level,29.5,14-03-2022,2022,Mar
1967,Software Engineer,Tech Mahindra,Hyderabad,Excel,Mid-Level,22.5,21-12-2020,2020,Dec
1968,Data Engineer,Oracle,Delhi,Azure,Fresher,26,07-12-2022,2022,Dec
1969,DevOps Engineer,TCS,Kolkata,R,Mid-Level,11.3,25-03-2022,2022,Mar
1970,Data Analyst,Flipkart,Delhi,Spark,Mid-Level,17.3,03-02-2021,2021,Feb
1971,Project Manager,Flipkart,Mumbai,Power BI,Mid-Level,11.1,08-08-2021,2021,Aug
1972,Data Scientist,Flipkart,Mumbai,Azure,Fresher,11.8,25-09-2020,2020,Sep
1973,Business Analyst,Zoho,Chennai,Power BI,Mid-Level,15,08-09-2022,2022,Sep
1974,Data Engineer,Deloitte,Bangalore,Power BI,Mid-Level,17.8,06-12-2021,2021,Dec
1975,DevOps Engineer,IBM,Bangalore,Spark,Fresher,5,23-01-2023,2023,Jan
1976,Data Engineer,Zoho,Bangalore,Power BI,Mid-Level,10.2,08-04-2020,2020,Apr
1977,Software Engineer,HCLTech,Gurgaon,AWS,Leadership,10.2,02-01-2022,2022,Jan
1978,ML Engineer,Deloitte,Noida,Azure,Mid-Level,4.6,11-05-2022,2022,May
1979,Business Analyst,Deloitte,Hyderabad,AWS,Mid-Level,19,29-01-2021,2021,Jan
1980,Data Scientist,IBM,Mumbai,Power BI,Mid-Level,15.2,23-05-2020,2020,May
1981,Data Engineer,Accenture,Pune,AWS,Mid-Level,5.4,01-07-2021,2021,Jul
1982,Business Analyst,Infosys,Chennai,Power BI,Fresher,19,21-06-2021,2021,Jun
1983,Business Analyst,Tech Mahindra,Chennai,Spark,Senior,4,18-12-2022,2022,Dec
1984,Data Scientist,Cognizant,Chennai,AWS,Fresher,9.5,07-10-2020,2020,Oct
1985,Business Analyst,Tech Mahindra,Chennai,R,Senior,18.6,26-07-2022,2022,Jul
1986,DevOps Engineer,Accenture,Gurgaon,SQL,Mid-Level,16.8,10-09-2021,2021,Sep
1987,ML Engineer,HCLTech,Hyderabad,Python,Fresher,7,25-10-2020,2020,Oct
1988,Project Manager,Wipro,Kolkata,Tableau,Mid-Level,5.7,16-04-2021,2021,Apr
1989,Data Scientist,Oracle,Mumbai,Azure,Leadership,5.6,28-08-2021,2021,Aug
1990,Project Manager,Wipro,Bangalore,Power BI,Fresher,4.3,03-07-2021,2021,Jul
1991,Data Scientist,Accenture,Kolkata,Power BI,Mid-Level,8.9,08-02-2021,2021,Feb
1992,ML Engineer,IBM,Noida,Azure,Mid-Level,23.1,27-11-2021,2021,Nov
1993,DevOps Engineer,Zoho,Bangalore,Power BI,Mid-Level,9.9,05-04-2020,2020,Apr
1994,Business Analyst,Capgemini,Mumbai,SQL,Leadership,28.9,12-04-2022,2022,Apr
1995,Business Analyst,Tech Mahindra,Kolkata,R,Senior,23.7,30-09-2022,2022,Sep
1996,Software Engineer,Amazon,Gurgaon,AWS,Leadership,4.8,20-12-2021,2021,Dec
1997,Project Manager,Cognizant,Chennai,R,Senior,18.6,07-01-2022,2022,Jan
1998,Business Analyst,Deloitte,Chennai,Python,Senior,13.6,06-04-2020,2020,Apr
1999,Data Analyst,Cognizant,Kolkata,Tableau,Fresher,21.9,23-05-2022,2022,May
2000,Data Scientist,Tech Mahindra,Gurgaon,AWS,Leadership,6.4,03-04-2020,2020,Apr
2001,Project Manager,Capgemini,Gurgaon,AWS,Mid-Level,13.9,13-01-2020,2020,Jan
2002,DevOps Engineer,HCLTech,Gurgaon,Machine Learning,Fresher,18.2,29-11-2022,2022,Nov
2003,Data Analyst,HCLTech,Delhi,SQL,Mid-Level,18.4,10-09-2022,2022,Sep
2004,Data Engineer,Zoho,Hyderabad,R,Mid-Level,29.6,08-07-2022,2022,Jul
2005,Business Analyst,Wipro,Mumbai,R,Fresher,4.2,27-03-2022,2022,Mar
2006,Data Analyst,Oracle,Delhi,R,Fresher,16,21-12-2020,2020,Dec
2007,Project Manager,Cognizant,Ahmedabad,SQL,Mid-Level,6.5,23-11-2020,2020,Nov
2008,Data Engineer,IBM,Hyderabad,Machine Learning,Fresher,24.8,04-04-2020,2020,Apr
2009,Software Engineer,Capgemini,Delhi,Azure,Mid-Level,23.2,10-08-2020,2020,Aug
2010,ML Engineer,Capgemini,Chennai,R,Mid-Level,11.4,24-09-2021,2021,Sep
2011,Business Analyst,IBM,Gurgaon,AWS,Fresher,20.6,23-10-2020,2020,Oct
2012,Software Engineer,TCS,Hyderabad,Power BI,Mid-Level,28.3,23-03-2020,2020,Mar
2013,Project Manager,IBM,Noida,Tableau,Mid-Level,5.6,23-11-2021,2021,Nov
2014,ML Engineer,Wipro,Kolkata,Python,Fresher,11.6,24-01-2020,2020,Jan
2015,ML Engineer,HCLTech,Noida,SQL,Mid-Level,8.1,11-08-2022,2022,Aug
2016,Business Analyst,Cognizant,Mumbai,Excel,Senior,21.6,11-06-2022,2022,Jun
2017,Business Analyst,HCLTech,Hyderabad,Azure,Fresher,28.7,02-10-2022,2022,Oct
2018,Data Engineer,TCS,Ahmedabad,Azure,Leadership,23.8,06-11-2022,2022,Nov
2019,ML Engineer,Flipkart,Kolkata,Power BI,Fresher,17.5,15-10-2020,2020,Oct
2020,Data Analyst,TCS,Pune,Power BI,Mid-Level,26,20-06-2020,2020,Jun
2021,Business Analyst,Wipro,Delhi,Azure,Mid-Level,11.5,31-01-2023,2023,Jan
2022,DevOps Engineer,Oracle,Bangalore,AWS,Fresher,15,01-10-2022,2022,Oct
